supplier_id,data_id,atraso_medio,perc_reclamacoes_abertas,score_confiabilidade,classificacao_risco
100000001385,2026-01-01,1.5,0.25,87.81,Confiável
100000001385,2026-02-01,0.3,0.93,87.63,Confiável
100000001386,2025-03-01,0.7,0.64,85.37,Confiável
100000001386,2025-04-01,1.3,0.08,85.99,Confiável
100000001386,2025-05-01,1.6,0.03,82.87,Atenção
100000001386,2025-06-01,2.0,0.79,82.03,Atenção
100000001386,2025-07-01,0.2,0.03,84.18,Atenção
100000001386,2025-08-01,2.0,0.02,84.54,Atenção
100000001386,2025-09-01,1.2,0.37,84.3,Atenção
100000001386,2025-10-01,0.4,0.49,86.69,Confiável
100000001386,2025-11-01,0.5,0.96,82.98,Atenção
100000001386,2025-12-01,1.9,0.37,86.54,Confiável
100000001386,2026-01-01,0.9,0.91,82.52,Atenção
100000001386,2026-02-01,0.7,0.47,86.68,Confiável
100000001387,2025-03-01,5.1,4.09,56.13,Alto Risco
100000001387,2025-04-01,3.3,1.41,60.47,Alto Risco
100000001387,2025-05-01,3.0,2.97,61.78,Alto Risco
100000001387,2025-06-01,3.1,1.5,61.69,Alto Risco
100000001387,2025-07-01,5.0,1.89,56.79,Alto Risco
100000001387,2025-08-01,5.1,2.72,56.03,Alto Risco
100000001387,2025-09-01,4.2,3.48,57.42,Alto Risco
100000001387,2025-10-01,4.3,2.79,58.61,Alto Risco
100000001387,2025-11-01,5.5,4.64,51.86,Alto Risco
100000001387,2025-12-01,5.1,3.02,52.14,Alto Risco
100000001387,2026-01-01,4.8,3.83,53.96,Alto Risco
100000001387,2026-02-01,3.8,4.65,53.52,Alto Risco
100000001388,2025-03-01,1.7,0.17,90.8,Confiável
100000001388,2025-04-01,1.8,0.75,90.07,Confiável
100000001388,2025-05-01,1.6,0.17,90.64,Confiável
100000001388,2025-06-01,1.8,0.54,87.0,Confiável
100000001388,2025-07-01,1.0,0.79,92.01,Confiável
100000001388,2025-08-01,0.8,0.63,92.62,Confiável
100000001388,2025-09-01,0.2,0.65,88.7,Confiável
100000001388,2025-10-01,1.3,0.74,91.21,Confiável
100000001388,2025-11-01,1.7,0.39,92.52,Confiável
100000001388,2025-12-01,0.6,0.81,92.81,Confiável
100000001388,2026-01-01,1.7,0.82,88.07,Confiável
100000001388,2026-02-01,1.5,0.68,90.78,Confiável
100000001389,2025-03-01,10.9,18.42,40.0,Alto Risco
100000001389,2025-04-01,13.7,7.18,40.0,Alto Risco
100000001389,2025-05-01,13.1,19.27,40.0,Alto Risco
100000001389,2025-06-01,13.6,9.83,40.0,Alto Risco
100000001389,2025-07-01,12.9,8.21,40.0,Alto Risco
100000001389,2025-08-01,11.0,5.4,40.0,Alto Risco
100000001389,2025-09-01,8.2,15.48,40.0,Alto Risco
100000001389,2025-10-01,11.8,18.96,40.0,Alto Risco
100000001389,2025-11-01,8.6,9.03,40.0,Alto Risco
100000001389,2025-12-01,9.0,17.75,40.0,Alto Risco
100000001389,2026-01-01,11.4,13.68,40.0,Alto Risco
100000001389,2026-02-01,7.3,18.84,40.0,Alto Risco
100000001390,2025-03-01,1.9,0.84,82.78,Atenção
100000001390,2025-04-01,1.3,0.2,89.1,Confiável
100000001390,2025-05-01,1.6,0.28,87.73,Confiável
100000001390,2025-06-01,1.7,0.6,87.4,Confiável
100000001390,2025-07-01,0.1,0.33,90.29,Confiável
100000001390,2025-08-01,0.1,0.14,86.84,Confiável
100000001390,2025-09-01,0.0,0.38,92.32,Confiável
100000001390,2025-10-01,0.6,0.47,87.25,Confiável
100000001390,2025-11-01,1.8,0.44,85.14,Confiável
100000001390,2025-12-01,0.3,0.4,89.41,Confiável
100000001390,2026-01-01,0.0,0.77,90.9,Confiável
100000001390,2026-02-01,1.2,0.01,85.95,Confiável
100000001391,2025-03-01,1.3,0.91,84.16,Atenção
100000001391,2025-04-01,0.3,0.45,87.72,Confiável
100000001391,2025-05-01,1.7,0.85,87.11,Confiável
100000001391,2025-06-01,0.8,0.58,90.26,Confiável
100000001391,2025-07-01,0.3,0.54,87.53,Confiável
100000001391,2025-08-01,1.6,0.22,87.8,Confiável
100000001391,2025-09-01,0.4,0.89,89.94,Confiável
100000001391,2025-10-01,1.4,0.23,88.77,Confiável
100000001391,2025-11-01,1.9,0.31,86.74,Confiável
100000001391,2025-12-01,0.5,0.45,90.39,Confiável
100000001391,2026-01-01,0.3,0.13,90.33,Confiável
100000001391,2026-02-01,0.0,0.97,90.91,Confiável
100000001392,2025-03-01,0.6,0.89,89.95,Confiável
100000001392,2025-04-01,1.5,0.17,91.28,Confiável
100000001392,2025-05-01,1.4,0.36,94.45,Confiável
100000001392,2025-06-01,1.3,0.99,91.72,Confiável
100000001392,2025-07-01,0.5,0.9,94.08,Confiável
100000001392,2025-08-01,0.9,0.53,90.11,Confiável
100000001392,2025-09-01,1.6,0.82,86.29,Confiável
100000001392,2025-10-01,1.5,0.79,88.02,Confiável
100000001392,2025-11-01,1.5,0.86,89.25,Confiável
100000001392,2025-12-01,0.9,0.83,87.45,Confiável
100000001392,2026-01-01,1.6,0.6,89.76,Confiável
100000001392,2026-02-01,1.9,0.22,86.36,Confiável
100000001393,2025-03-01,0.3,0.33,91.14,Confiável
100000001393,2025-04-01,1.3,0.44,86.49,Confiável
100000001393,2025-05-01,1.8,0.7,85.36,Confiável
100000001393,2025-06-01,1.8,1.0,84.81,Atenção
100000001393,2025-07-01,0.4,0.87,91.24,Confiável
100000001393,2025-08-01,1.1,0.0,91.08,Confiável
100000001393,2025-09-01,1.0,0.13,88.47,Confiável
100000001393,2025-10-01,0.6,0.03,93.81,Confiável
100000001393,2025-11-01,0.8,0.91,88.55,Confiável
100000001393,2025-12-01,0.7,0.84,88.64,Confiável
100000001393,2026-01-01,0.0,0.81,90.75,Confiável
100000001393,2026-02-01,1.3,0.61,90.57,Confiável
100000001394,2025-03-01,0.1,0.07,89.08,Confiável
100000001394,2025-04-01,1.7,0.29,84.33,Atenção
100000001394,2025-05-01,1.4,0.06,93.13,Confiável
100000001394,2025-06-01,0.8,0.75,87.82,Confiável
100000001394,2025-07-01,0.9,0.44,87.69,Confiável
100000001394,2025-08-01,1.1,0.66,89.07,Confiável
100000001394,2025-09-01,1.2,0.2,88.82,Confiável
100000001394,2025-10-01,1.6,0.95,81.93,Atenção
100000001394,2025-11-01,1.8,0.94,82.6,Atenção
100000001394,2025-12-01,0.1,0.53,85.26,Confiável
100000001394,2026-01-01,0.2,0.19,88.72,Confiável
100000001394,2026-02-01,1.5,0.03,88.29,Confiável
100000001395,2025-03-01,1.3,0.17,84.8,Atenção
100000001395,2025-04-01,0.7,0.18,90.17,Confiável
100000001395,2025-05-01,0.9,0.08,88.79,Confiável
100000001395,2025-06-01,1.0,0.54,90.62,Confiável
100000001395,2025-07-01,1.9,0.81,85.12,Confiável
100000001395,2025-08-01,0.9,0.08,87.11,Confiável
100000001395,2025-09-01,0.9,0.37,89.9,Confiável
100000001395,2025-10-01,0.9,0.45,91.23,Confiável
100000001395,2025-11-01,0.6,0.82,88.36,Confiável
100000001395,2025-12-01,1.6,0.49,85.11,Confiável
100000001395,2026-01-01,0.5,0.0,92.44,Confiável
100000001395,2026-02-01,1.4,0.54,88.99,Confiável
100000001396,2025-03-01,3.0,1.88,65.37,Alto Risco
100000001396,2025-04-01,4.5,4.43,61.04,Alto Risco
100000001396,2025-05-01,5.4,1.15,68.37,Alto Risco
100000001396,2025-06-01,4.2,2.81,65.76,Alto Risco
100000001396,2025-07-01,4.2,1.77,62.53,Alto Risco
100000001396,2025-08-01,5.7,3.28,58.27,Alto Risco
100000001396,2025-09-01,4.1,2.7,60.64,Alto Risco
100000001396,2025-10-01,3.6,4.82,63.22,Alto Risco
100000001396,2025-11-01,5.7,1.97,61.46,Alto Risco
100000001396,2025-12-01,4.4,1.43,61.34,Alto Risco
100000001396,2026-01-01,5.4,2.72,58.53,Alto Risco
100000001396,2026-02-01,3.7,3.78,62.16,Alto Risco
100000001397,2025-03-01,1.3,0.35,90.3,Confiável
100000001397,2025-04-01,1.0,0.56,90.26,Confiável
100000001397,2025-05-01,0.1,0.8,91.35,Confiável
100000001397,2025-06-01,0.0,0.75,90.61,Confiável
100000001397,2025-07-01,1.2,0.55,88.0,Confiável
100000001397,2025-08-01,0.9,0.06,93.55,Confiável
100000001397,2025-09-01,0.9,0.48,88.64,Confiável
100000001397,2025-10-01,1.7,0.64,91.31,Confiável
100000001397,2025-11-01,1.6,0.03,87.93,Confiável
100000001397,2025-12-01,0.9,0.35,91.03,Confiável
100000001397,2026-01-01,1.5,0.6,87.1,Confiável
100000001397,2026-02-01,1.2,0.22,90.83,Confiável
100000001398,2025-03-01,1.7,0.04,89.77,Confiável
100000001398,2025-04-01,1.1,0.78,87.0,Confiável
100000001398,2025-05-01,0.6,0.61,85.7,Confiável
100000001398,2025-06-01,0.1,0.3,90.7,Confiável
100000001398,2025-07-01,1.9,0.51,84.98,Atenção
100000001398,2025-08-01,1.4,0.08,84.24,Atenção
100000001398,2025-09-01,1.6,0.78,84.65,Atenção
100000001398,2025-10-01,0.0,0.76,89.31,Confiável
100000001398,2025-11-01,1.3,0.01,89.0,Confiável
100000001398,2025-12-01,0.3,0.28,90.11,Confiável
100000001398,2026-01-01,0.1,0.92,87.39,Confiável
100000001398,2026-02-01,1.7,0.46,86.41,Confiável
100000001399,2025-03-01,0.7,0.42,94.25,Confiável
100000001399,2025-04-01,0.7,0.75,92.1,Confiável
100000001399,2025-05-01,2.0,0.42,88.03,Confiável
100000001399,2025-06-01,1.6,0.36,89.06,Confiável
100000001399,2025-07-01,0.1,0.74,93.78,Confiável
100000001399,2025-08-01,1.0,0.58,89.57,Confiável
100000001399,2025-09-01,0.2,0.24,94.05,Confiável
100000001399,2025-10-01,0.7,0.2,88.7,Confiável
100000001399,2025-11-01,1.8,0.02,90.95,Confiável
100000001399,2025-12-01,0.7,0.41,94.41,Confiável
100000001399,2026-01-01,1.7,0.32,86.78,Confiável
100000001399,2026-02-01,1.4,0.79,89.31,Confiável
100000001400,2025-03-01,5.7,3.39,60.69,Alto Risco
100000001400,2025-04-01,5.4,1.63,63.57,Alto Risco
100000001400,2025-05-01,4.8,3.49,60.63,Alto Risco
100000001400,2025-06-01,3.1,1.88,70.66,Atenção
100000001400,2025-07-01,4.8,1.76,65.31,Alto Risco
100000001400,2025-08-01,5.1,3.1,61.33,Alto Risco
100000001400,2025-09-01,3.3,1.04,70.32,Atenção
100000001400,2025-10-01,3.2,2.4,62.94,Alto Risco
100000001400,2025-11-01,4.3,4.15,57.17,Alto Risco
100000001400,2025-12-01,4.6,1.55,65.05,Alto Risco
100000001400,2026-01-01,5.4,4.65,54.72,Alto Risco
100000001400,2026-02-01,3.8,4.11,63.48,Alto Risco
100000001401,2025-03-01,2.0,1.0,84.7,Atenção
100000001401,2025-04-01,1.4,0.66,80.73,Atenção
100000001401,2025-05-01,0.0,0.32,89.83,Confiável
100000001401,2025-06-01,0.0,0.42,91.14,Confiável
100000001401,2025-07-01,1.2,0.09,85.34,Confiável
100000001401,2025-08-01,1.9,0.88,83.42,Atenção
100000001401,2025-09-01,1.0,0.8,86.77,Confiável
100000001401,2025-10-01,1.2,0.15,88.44,Confiável
100000001401,2025-11-01,1.7,0.99,80.48,Atenção
100000001401,2025-12-01,1.4,0.38,85.16,Confiável
100000001401,2026-01-01,0.3,0.07,88.78,Confiável
100000001401,2026-02-01,0.6,0.18,88.51,Confiável
100000001402,2025-03-01,1.8,0.6,86.12,Confiável
100000001402,2025-04-01,0.9,0.51,84.96,Atenção
100000001402,2025-05-01,1.7,0.14,82.86,Atenção
100000001402,2025-06-01,0.5,0.33,88.61,Confiável
100000001402,2025-07-01,1.9,0.7,82.64,Atenção
100000001402,2025-08-01,1.8,0.41,84.58,Atenção
100000001402,2025-09-01,1.3,0.43,87.37,Confiável
100000001402,2025-10-01,1.2,0.89,85.94,Confiável
100000001402,2025-11-01,0.9,0.42,84.65,Atenção
100000001402,2025-12-01,1.8,0.84,81.46,Atenção
100000001402,2026-01-01,0.9,0.88,84.69,Atenção
100000001402,2026-02-01,1.6,0.84,80.92,Atenção
100000001403,2025-03-01,0.1,0.07,92.57,Confiável
100000001403,2025-04-01,1.7,0.63,86.68,Confiável
100000001403,2025-05-01,1.7,0.52,86.25,Confiável
100000001403,2025-06-01,0.2,0.84,92.35,Confiável
100000001403,2025-07-01,1.7,0.66,88.86,Confiável
100000001403,2025-08-01,1.5,0.32,91.22,Confiável
100000001403,2025-09-01,1.2,0.41,84.07,Atenção
100000001403,2025-10-01,1.2,0.86,86.55,Confiável
100000001403,2025-11-01,1.1,0.82,89.49,Confiável
100000001403,2025-12-01,0.9,0.93,88.44,Confiável
100000001403,2026-01-01,1.3,0.09,86.92,Confiável
100000001403,2026-02-01,2.0,0.35,86.48,Confiável
100000001404,2025-03-01,5.9,1.14,61.62,Alto Risco
100000001404,2025-04-01,4.2,2.39,63.98,Alto Risco
100000001404,2025-05-01,4.3,4.63,58.94,Alto Risco
100000001404,2025-06-01,5.8,4.7,57.19,Alto Risco
100000001404,2025-07-01,4.5,4.17,59.59,Alto Risco
100000001404,2025-08-01,5.4,4.8,55.37,Alto Risco
100000001404,2025-09-01,3.9,2.47,61.09,Alto Risco
100000001404,2025-10-01,4.1,4.06,62.92,Alto Risco
100000001404,2025-11-01,3.3,3.39,64.47,Alto Risco
100000001404,2025-12-01,5.6,3.18,60.0,Alto Risco
100000001404,2026-01-01,4.0,3.03,61.1,Alto Risco
100000001404,2026-02-01,3.6,2.76,63.66,Alto Risco
100000001405,2025-03-01,1.8,0.95,81.46,Atenção
100000001405,2025-04-01,1.9,0.15,86.09,Confiável
100000001405,2025-05-01,0.7,0.31,87.6,Confiável
100000001405,2025-06-01,1.7,0.1,89.58,Confiável
100000001405,2025-07-01,1.8,0.5,84.28,Atenção
100000001405,2025-08-01,1.7,0.05,83.66,Atenção
100000001405,2025-09-01,1.8,0.25,87.77,Confiável
100000001405,2025-10-01,1.9,0.98,82.02,Atenção
100000001405,2025-11-01,1.5,0.37,84.38,Atenção
100000001405,2025-12-01,0.8,0.64,84.26,Atenção
100000001405,2026-01-01,0.2,0.24,94.03,Confiável
100000001405,2026-02-01,1.2,0.65,84.81,Atenção
100000001406,2025-03-01,0.3,0.42,89.06,Confiável
100000001406,2025-04-01,1.2,0.8,83.66,Atenção
100000001406,2025-05-01,0.6,0.27,86.61,Confiável
100000001406,2025-06-01,0.9,0.45,87.13,Confiável
100000001406,2025-07-01,1.0,0.18,91.47,Confiável
100000001406,2025-08-01,0.1,0.34,90.8,Confiável
100000001406,2025-09-01,0.7,0.23,90.98,Confiável
100000001406,2025-10-01,1.1,0.89,81.65,Atenção
100000001406,2025-11-01,1.7,0.47,86.45,Confiável
100000001406,2025-12-01,1.9,0.92,80.05,Atenção
100000001406,2026-01-01,0.0,0.26,88.9,Confiável
100000001406,2026-02-01,0.3,0.86,87.33,Confiável
100000001407,2025-03-01,3.2,3.98,59.25,Alto Risco
100000001407,2025-04-01,3.7,2.92,61.11,Alto Risco
100000001407,2025-05-01,4.5,3.82,58.38,Alto Risco
100000001407,2025-06-01,4.9,2.43,59.7,Alto Risco
100000001407,2025-07-01,5.2,2.02,59.95,Alto Risco
100000001407,2025-08-01,4.9,1.17,60.28,Alto Risco
100000001407,2025-09-01,3.9,3.86,59.47,Alto Risco
100000001407,2025-10-01,5.4,4.68,52.83,Alto Risco
100000001407,2025-11-01,5.6,2.13,55.51,Alto Risco
100000001407,2025-12-01,6.0,3.71,55.78,Alto Risco
100000001407,2026-01-01,5.6,1.07,59.8,Alto Risco
100000001407,2026-02-01,5.5,4.03,54.73,Alto Risco
100000001408,2025-03-01,6.0,2.72,55.05,Alto Risco
100000001408,2025-04-01,3.2,4.95,60.47,Alto Risco
100000001408,2025-05-01,4.6,1.22,64.1,Alto Risco
100000001408,2025-06-01,4.8,3.96,59.44,Alto Risco
100000001408,2025-07-01,4.6,2.66,61.57,Alto Risco
100000001408,2025-08-01,4.2,4.66,60.13,Alto Risco
100000001408,2025-09-01,5.0,2.64,61.02,Alto Risco
100000001408,2025-10-01,4.1,2.47,61.38,Alto Risco
100000001408,2025-11-01,3.8,3.25,62.36,Alto Risco
100000001408,2025-12-01,3.8,2.71,62.5,Alto Risco
100000001408,2026-01-01,3.7,4.94,60.14,Alto Risco
100000001408,2026-02-01,5.7,3.17,58.95,Alto Risco
100000001409,2025-03-01,0.7,0.84,88.61,Confiável
100000001409,2025-04-01,1.8,0.25,87.33,Confiável
100000001409,2025-05-01,0.9,0.97,86.39,Confiável
100000001409,2025-06-01,0.1,0.62,90.82,Confiável
100000001409,2025-07-01,0.1,0.3,91.56,Confiável
100000001409,2025-08-01,0.8,0.3,88.97,Confiável
100000001409,2025-09-01,1.6,0.08,87.6,Confiável
100000001409,2025-10-01,0.7,0.7,89.24,Confiável
100000001409,2025-11-01,1.2,0.24,86.06,Confiável
100000001409,2025-12-01,1.9,0.26,85.58,Confiável
100000001409,2026-01-01,0.5,0.98,90.9,Confiável
100000001409,2026-02-01,1.9,0.35,82.84,Atenção
100000001410,2025-03-01,3.1,4.82,52.31,Alto Risco
100000001410,2025-04-01,3.3,4.06,55.98,Alto Risco
100000001410,2025-05-01,5.1,1.35,60.68,Alto Risco
100000001410,2025-06-01,5.0,4.89,52.05,Alto Risco
100000001410,2025-07-01,4.4,4.11,54.19,Alto Risco
100000001410,2025-08-01,4.6,1.44,56.08,Alto Risco
100000001410,2025-09-01,4.9,2.24,53.67,Alto Risco
100000001410,2025-10-01,4.3,1.36,56.38,Alto Risco
100000001410,2025-11-01,3.7,4.27,53.88,Alto Risco
100000001410,2025-12-01,3.4,2.53,59.2,Alto Risco
100000001410,2026-01-01,5.6,2.91,55.17,Alto Risco
100000001410,2026-02-01,4.9,4.38,50.43,Alto Risco
100000001411,2025-03-01,0.2,0.67,88.43,Confiável
100000001411,2025-04-01,2.0,0.92,86.27,Confiável
100000001411,2025-05-01,1.3,0.02,86.82,Confiável
100000001411,2025-06-01,0.5,0.65,92.16,Confiável
100000001411,2025-07-01,1.3,0.25,88.53,Confiável
100000001411,2025-08-01,0.8,0.99,87.17,Confiável
100000001411,2025-09-01,0.7,0.16,90.93,Confiável
100000001411,2025-10-01,1.6,0.28,87.3,Confiável
100000001411,2025-11-01,1.0,0.4,89.64,Confiável
100000001411,2025-12-01,0.1,0.26,88.79,Confiável
100000001411,2026-01-01,0.3,0.74,89.63,Confiável
100000001411,2026-02-01,0.8,0.24,90.55,Confiável
100000001412,2025-03-01,0.8,0.82,81.56,Atenção
100000001412,2025-04-01,1.0,0.74,86.19,Confiável
100000001412,2025-05-01,1.9,0.83,81.95,Atenção
100000001412,2025-06-01,1.1,0.04,84.24,Atenção
100000001412,2025-07-01,0.2,0.34,87.03,Confiável
100000001412,2025-08-01,1.1,0.94,83.99,Atenção
100000001412,2025-09-01,0.1,0.75,86.97,Confiável
100000001412,2025-10-01,0.7,0.04,88.24,Confiável
100000001412,2025-11-01,2.0,0.78,82.36,Atenção
100000001412,2025-12-01,1.5,0.33,83.37,Atenção
100000001412,2026-01-01,0.8,0.67,85.91,Confiável
100000001412,2026-02-01,1.6,0.06,86.81,Confiável
100000001413,2025-03-01,0.0,0.16,90.12,Confiável
100000001413,2025-04-01,0.9,0.98,85.53,Confiável
100000001413,2025-05-01,1.9,0.47,83.13,Atenção
100000001413,2025-06-01,0.4,0.59,84.23,Atenção
100000001413,2025-07-01,1.4,0.06,87.94,Confiável
100000001413,2025-08-01,0.1,0.38,92.44,Confiável
100000001413,2025-09-01,0.5,0.31,88.25,Confiável
100000001413,2025-10-01,1.0,0.82,88.67,Confiável
100000001413,2025-11-01,0.9,0.39,90.55,Confiável
100000001413,2025-12-01,1.8,0.06,85.99,Confiável
100000001413,2026-01-01,0.6,0.2,85.43,Confiável
100000001413,2026-02-01,0.0,0.12,92.08,Confiável
100000001414,2025-03-01,1.8,0.31,79.9,Atenção
100000001414,2025-04-01,1.2,0.72,85.56,Confiável
100000001414,2025-05-01,0.7,0.97,83.56,Atenção
100000001414,2025-06-01,1.7,0.5,89.07,Confiável
100000001414,2025-07-01,0.9,0.58,83.27,Atenção
100000001414,2025-08-01,0.2,0.4,89.46,Confiável
100000001414,2025-09-01,1.7,0.3,86.29,Confiável
100000001414,2025-10-01,0.5,0.28,88.57,Confiável
100000001414,2025-11-01,1.9,0.21,86.39,Confiável
100000001414,2025-12-01,1.5,0.12,87.09,Confiável
100000001414,2026-01-01,0.5,0.34,87.85,Confiável
100000001414,2026-02-01,0.1,0.46,88.92,Confiável
100000001415,2025-03-01,1.3,0.5,91.23,Confiável
100000001415,2025-04-01,0.8,0.45,88.12,Confiável
100000001415,2025-05-01,0.6,0.93,88.52,Confiável
100000001415,2025-06-01,0.8,0.49,87.74,Confiável
100000001415,2025-07-01,1.3,0.96,83.43,Atenção
100000001415,2025-08-01,1.4,0.86,85.11,Confiável
100000001415,2025-09-01,0.4,0.84,87.78,Confiável
100000001415,2025-10-01,0.8,0.25,88.08,Confiável
100000001415,2025-11-01,1.6,0.23,85.27,Confiável
100000001415,2025-12-01,1.6,0.38,86.37,Confiável
100000001415,2026-01-01,1.2,0.96,86.08,Confiável
100000001415,2026-02-01,1.5,0.38,87.66,Confiável
100000001416,2025-03-01,14.2,5.08,40.0,Alto Risco
100000001416,2025-04-01,12.1,19.85,40.0,Alto Risco
100000001416,2025-05-01,9.1,11.83,40.0,Alto Risco
100000001416,2025-06-01,14.7,19.19,40.0,Alto Risco
100000001416,2025-07-01,7.1,5.88,40.0,Alto Risco
100000001416,2025-08-01,8.8,17.44,40.0,Alto Risco
100000001416,2025-09-01,13.8,5.49,40.0,Alto Risco
100000001416,2025-10-01,13.6,9.59,40.0,Alto Risco
100000001416,2025-11-01,13.6,13.39,40.0,Alto Risco
100000001416,2025-12-01,7.8,14.02,40.0,Alto Risco
100000001416,2026-01-01,9.4,14.47,40.0,Alto Risco
100000001416,2026-02-01,11.8,12.4,40.0,Alto Risco
100000001417,2025-03-01,1.9,0.1,86.19,Confiável
100000001417,2025-04-01,1.8,0.05,86.23,Confiável
100000001417,2025-05-01,1.4,0.05,85.91,Confiável
100000001417,2025-06-01,1.2,0.91,88.1,Confiável
100000001417,2025-07-01,0.3,0.58,85.36,Confiável
100000001417,2025-08-01,0.0,0.8,89.66,Confiável
100000001417,2025-09-01,0.1,0.97,88.29,Confiável
100000001417,2025-10-01,0.3,0.22,90.15,Confiável
100000001417,2025-11-01,0.4,0.39,87.54,Confiável
100000001417,2025-12-01,0.4,0.47,89.44,Confiável
100000001417,2026-01-01,1.2,0.79,85.06,Confiável
100000001417,2026-02-01,1.4,0.02,88.12,Confiável
100000001418,2025-03-01,1.8,0.37,83.52,Atenção
100000001418,2025-04-01,1.0,0.33,83.19,Atenção
100000001418,2025-05-01,1.4,0.72,85.77,Confiável
100000001418,2025-06-01,1.1,0.99,86.38,Confiável
100000001418,2025-07-01,1.6,0.85,83.78,Atenção
100000001418,2025-08-01,1.5,0.44,85.21,Confiável
100000001418,2025-09-01,1.3,0.14,84.32,Atenção
100000001418,2025-10-01,1.3,0.87,82.67,Atenção
100000001418,2025-11-01,1.7,0.13,80.29,Atenção
100000001418,2025-12-01,1.4,0.96,81.25,Atenção
100000001418,2026-01-01,2.0,0.14,81.04,Atenção
100000001418,2026-02-01,0.2,0.16,89.44,Confiável
100000001419,2025-03-01,1.1,0.52,90.93,Confiável
100000001419,2025-04-01,1.2,0.07,89.05,Confiável
100000001419,2025-05-01,0.2,0.41,92.17,Confiável
100000001419,2025-06-01,0.9,0.29,92.79,Confiável
100000001419,2025-07-01,0.8,0.56,93.22,Confiável
100000001419,2025-08-01,0.5,0.74,92.67,Confiável
100000001419,2025-09-01,0.0,0.26,92.81,Confiável
100000001419,2025-10-01,1.1,0.19,91.65,Confiável
100000001419,2025-11-01,0.6,0.39,95.31,Confiável
100000001419,2025-12-01,0.2,0.59,94.06,Confiável
100000001419,2026-01-01,1.3,0.11,88.38,Confiável
100000001419,2026-02-01,1.3,0.72,94.08,Confiável
100000001420,2025-03-01,8.1,10.81,40.0,Alto Risco
100000001420,2025-04-01,12.8,12.73,40.0,Alto Risco
100000001420,2025-05-01,7.1,12.68,40.0,Alto Risco
100000001420,2025-06-01,11.8,8.51,40.0,Alto Risco
100000001420,2025-07-01,12.1,17.35,40.0,Alto Risco
100000001420,2025-08-01,12.7,12.93,40.0,Alto Risco
100000001420,2025-09-01,12.4,10.72,40.0,Alto Risco
100000001420,2025-10-01,7.9,16.29,40.0,Alto Risco
100000001420,2025-11-01,10.8,10.36,40.0,Alto Risco
100000001420,2025-12-01,9.7,13.29,40.0,Alto Risco
100000001420,2026-01-01,8.8,18.94,40.0,Alto Risco
100000001420,2026-02-01,11.9,14.94,40.0,Alto Risco
100000001421,2025-03-01,0.3,0.44,91.11,Confiável
100000001421,2025-04-01,1.0,0.84,85.5,Confiável
100000001421,2025-05-01,1.5,0.01,87.54,Confiável
100000001421,2025-06-01,0.0,0.82,90.24,Confiável
100000001421,2025-07-01,1.6,0.22,89.38,Confiável
100000001421,2025-08-01,1.1,0.19,90.74,Confiável
100000001421,2025-09-01,0.5,0.69,89.38,Confiável
100000001421,2025-10-01,1.1,0.56,84.89,Atenção
100000001421,2025-11-01,1.4,0.31,87.24,Confiável
100000001421,2025-12-01,1.2,0.82,87.29,Confiável
100000001421,2026-01-01,0.5,0.96,83.26,Atenção
100000001421,2026-02-01,1.2,0.83,86.4,Confiável
100000001422,2025-03-01,0.6,0.62,93.55,Confiável
100000001422,2025-04-01,1.6,0.97,85.91,Confiável
100000001422,2025-05-01,0.9,0.79,92.73,Confiável
100000001422,2025-06-01,0.4,0.26,93.5,Confiável
100000001422,2025-07-01,0.3,0.13,93.11,Confiável
100000001422,2025-08-01,0.9,0.93,89.68,Confiável
100000001422,2025-09-01,1.9,0.18,89.49,Confiável
100000001422,2025-10-01,1.3,0.87,90.33,Confiável
100000001422,2025-11-01,1.1,0.36,87.73,Confiável
100000001422,2025-12-01,1.9,0.51,89.32,Confiável
100000001422,2026-01-01,1.8,0.16,92.3,Confiável
100000001422,2026-02-01,0.7,0.47,91.47,Confiável
100000001423,2025-03-01,0.4,0.68,94.26,Confiável
100000001423,2025-04-01,0.3,0.76,95.62,Confiável
100000001423,2025-05-01,0.8,0.63,86.66,Confiável
100000001423,2025-06-01,0.5,0.17,88.63,Confiável
100000001423,2025-07-01,1.5,0.03,90.17,Confiável
100000001423,2025-08-01,0.9,0.47,92.08,Confiável
100000001423,2025-09-01,1.1,0.58,91.38,Confiável
100000001423,2025-10-01,1.2,0.7,87.56,Confiável
100000001423,2025-11-01,1.0,0.2,94.18,Confiável
100000001423,2025-12-01,0.2,0.14,89.85,Confiável
100000001423,2026-01-01,1.0,0.03,94.03,Confiável
100000001423,2026-02-01,0.8,0.56,90.6,Confiável
100000001424,2025-03-01,0.0,0.41,91.45,Confiável
100000001424,2025-04-01,0.0,0.24,91.69,Confiável
100000001424,2025-05-01,1.1,0.67,87.87,Confiável
100000001424,2025-06-01,2.0,0.38,85.95,Confiável
100000001424,2025-07-01,0.0,0.69,92.57,Confiável
100000001424,2025-08-01,1.1,0.66,87.54,Confiável
100000001424,2025-09-01,0.9,0.46,88.11,Confiável
100000001424,2025-10-01,1.0,0.66,89.4,Confiável
100000001424,2025-11-01,0.6,0.85,92.04,Confiável
100000001424,2025-12-01,0.3,0.95,89.98,Confiável
100000001424,2026-01-01,0.1,0.71,87.23,Confiável
100000001424,2026-02-01,1.5,0.05,88.01,Confiável
100000001425,2025-03-01,12.7,7.22,40.0,Alto Risco
100000001425,2025-04-01,13.2,15.38,40.0,Alto Risco
